address,year,day,length,weight,count,looped,neighbors,income,label
16bp5bYs9ozkAez6PyBECWrNhpwA9vNJxf,2013,257,144,1.990564472,808,667,1,1991395044,white
16g547VFgFQpBThdVeNkCsm7H4Qn21Xagf,2013,257,0,1,1,0,1,56400000,white
1MzXrZKfS89PafvTiVN8ZYSA2ky4sQXyuk,2013,257,0,1,1,0,2,1.00E+08,white
1KnB6ihhVdBvrjuyArpXz6bapT9zWHVrmD,2013,257,26,0.00390625,1,0,1,39900000,white
13t7iq2rUW8EcmAAruAcYrai9ZPT1FFeiA,2013,257,18,0.060546875,10,0,2,1669847233,white
18iDtm9XCMpoJ6EvEKBvHE2gby4LPT4HDe,2013,257,0,1,1,0,1,3.80E+07,white
1MvViDhEfXX2KLS99A9thj5QT9B45ZYmRy,2013,257,2,0.75,2,0,2,89940000,white
18DxmyeFEbZ3WrSw614mdddQXYYBxKVjNt,2013,257,72,5.82E-11,1,0,2,15907450000,white
1FBTq2nDy18EV4RuoXTK3Kh51eCUWoNdmx,2013,257,26,0.0078125,1,0,2,259573578,white
124ZL8BnWbAvfN5TsJGTZXh6i5eRK8c3NL,2013,257,2,0.083333333,1,0,1,64114129,white
1TQa4Sd5wubjUPGJd9DqPSs4k2vrj6igs,2013,257,4,0.125,1,0,2,73100000,white
17WEaqCVMZy9A5PLxUXZXHhx4MSD6XMYeH,2013,257,144,0.833251536,836,0,2,2.00E+08,white
1HFvewXDdqsU7hMti2amtMavSfC52PSc1A,2013,257,10,0.0578125,2,0,2,3.00E+08,white
1EQZSbSno6rfAwun7kdd54Ug7aBobFuM5N,2013,257,18,0.2890625,3,0,1,49701000,white
19ubx59w77uHwgn7ejHy9gN4PrWoXTHWwU,2013,257,2,0.5,1,0,2,580723000,white
1Hd7cW1nNxrZqdwjJu3YS15ASAWh76tYUF,2013,257,144,0.364174242,792,0,2,92800000,white
1CEB135LRnq6mLAUUX4rhgZLMiD6odLAek,2013,257,0,0.5,1,0,2,58500000,white
15Fn3AU6EQ2m47JwoMP16RFABmPL4yjfWY,2013,257,144,3.92E-16,794,0,2,55685328,white
1H6B23o4eTTz3eGJr6hqJAZM3pkbEjKPLm,2013,257,0,1,1,0,1,699750000,white
12WU9U7PUF3uQxnZBr5aqEcwoPhbZVxGS9,2013,257,24,0.037109375,6,0,2,658874450,white
14PLN3Dg2BW4BhXEPBZSkj62AVKBDdGNgP,2013,257,10,0.0625,1,0,2,6.70E+07,white
1D4QYCg26JrZZzpBUFbBqK1wjM7uLuYUPa,2013,257,144,0.907751415,754,0,1,1.00E+09,white
17PDeTnDR7cSz8FH2NDL8u9grjBAyJcTbZ,2013,257,4,1,1,0,2,649993828,white
13A5S8e5KHrU8pzTnZeDeMmuyBSrH2J4u7,2013,257,2,0.166666667,1,0,2,6.70E+07,white
1K55HQoqHRuMchyGzB2Wva3SHBgnwKNqjY,2013,257,0,1,1,0,1,1.00E+08,white
1EaGezBMWPapcoyL8LCdAQfZYRWoTT3qno,2013,257,144,1.15E-42,756,0,2,74116000,white
13s4ymw1DVVTBJfxNSeZDbKDdcS9sYmKQn,2013,257,72,1.33E-10,1,0,2,671029880,white
15eeKyU7zCuYiHDjBAzeQvrdXux3BJPnyk,2013,257,10,0.00625,1,0,2,504565700,white
1BcirCbJyzdku6yQubQW5goKPie83zuQ9Z,2013,257,12,0.0390625,1,1,2,1046604056,white
1P5Ron5VxssPuh9TnWepoJb5EUa6mjNQ3N,2013,257,78,3.05E-05,1,0,2,113135997,white
1656YgCLPTrdvZhE9bpqghMLfSU6vrEHUe,2013,257,12,0.03125,1,0,1,1104613800,white
1NM7WptWw4uSTb718tTgqvwT4wUdykZ9C1,2013,257,4,0.5,1,0,2,434245384,white
16ss4iq7n1VjXELBbASHEAbHZnHouZzAM6,2013,257,106,0.87900446,199,0,1,331426987,white
16mXaa14ZrPJ3YbCxxQnDSmjvFRLLaoib4,2013,257,2,0.5,1,0,2,90790000,white
1LEzTFBo5GFGPtg94CQzaE7u3Ta3HH4CuF,2013,257,0,0.5,1,0,1,2245798022,white
18b4kSR3RWRcPUMADaCCwH25Dhh8sJeZ8j,2013,257,0,0.5,1,0,1,1304420744,white
17KVxR35Pv3ArD8Nng4cJ2Q4eJyxnSwosy,2013,257,0,0.5,1,0,1,374540000,white
1Ny7pkumL2hQvqf1nsWVfoqP5382Ger8vV,2013,257,0,1,1,0,2,1.93E+08,white
1FoNM9oZ9ZjwNhvRRXMAVYvgEPVJnwvdFF,2013,257,40,3.05E-05,1,0,2,2658222290,white
11iktPNUQffBacAs1gK1vxfFkBzYqVhpf,2013,257,4,0.125,1,0,2,12816792765,white
179d1GH7TFFxESjK942oAXkMB6jjQwPEVA,2013,257,18,0.0015625,1,0,2,2.00E+08,white
1LxeqgYHUs9MCq7odP4pGQZpYWYGyu7KMt,2013,257,18,0.002539063,2,0,1,1.54E+08,white
1MhFQGmftTDSbFjUt4dL2QLPEQviDfENem,2013,257,8,0.125,1,0,2,48806950,white
1EcoBTCbPZUBf1TKYJnc1AR8oJKmpB25tV,2013,257,2,2.661290323,2,2,33,1.00713E+11,white
17aSTVsNAmjBp7yZxFSoMx6gA9SRCDHLLx,2013,257,8,0.208333333,3,0,1,199900000,white
1P1CS8vcNGsbmfKdTWtnyzxExUNDvxz2fi,2013,257,48,0.25,1,0,2,147972000,white
16fR1aJgjqivsZsfyRRYvZ6CzN3s83ciTL,2013,257,24,0.045572917,4,0,1,30470948,white
1GdRxyJ5onRSBevx1Eqg1mTChuerZHyWha,2013,257,144,0.508789063,795,0,2,3139910000,white
1J4wAF6mCKXR2G7JZ1vLit8Tn3Z9JNvN6k,2013,257,36,1.91E-06,1,0,2,163400000,white
12X5SbvCvVepNubSVEi6MqKLkM1jn9tPC5,2013,257,0,1,1,0,2,49143740,white
123Go2a5QipZ1TGHopL5XGWeBG15eHdpJj,2013,257,4,0.5,1,0,2,393960000,white
15UMskRneqwEwFx7V73nT31Srgt9C3LMvQ,2013,257,0,0.333333333,1,0,2,314086807,white
17sYSprh8QbWXat1vnYoyR7kuindCcpj23,2013,257,24,0.00012207,1,0,1,163400000,white
1NejABVyN8ei8MDTGTWyvbnCvnwU7JGBN5,2013,257,2,0.017361111,2,0,1,101825087,white
1H8WtVdWYd9qPmTNcExwrhox58NRLLkwfk,2013,257,0,0.5,1,0,2,55515158,white
19QoVAWQS4AuvuE5yegA716yQUaPqmxNag,2013,257,0,0.5,1,0,1,1370624280,white
1Jg3mcmhKZGjHYSv8e5MT9jmdNjV3PCFFC,2013,257,32,1.392944336,15,0,2,4.81E+08,white
1HRppadsFGAYXwW1ZLkmP9DVmX9qy6KJX4,2013,257,144,4.35E-05,871,0,2,235201302,white
194ydUWH6oBb2mj4JJfaQCEq92KbDas9Np,2013,257,110,0.202321954,161,0,2,1.01E+09,white
1C7vWfXUwny3UiXajCd4Q5t3SiFWuupQfK,2013,257,6,0.0625,1,0,1,92690000,white
1B5Pkjpjk6b9ypoXhokimcawkS7PLDVDNu,2013,257,4,1,1,0,2,485650000,white
17QQyaRvhr4PcJH3UaeTYghDGN4fVX4gPW,2013,257,14,0.015625,1,0,2,6134972387,white
1Bit777DrDiSktayWVURPHs7s8RTF9Gma9,2013,257,12,2.8203125,8,8,10,1028750000,white
15sYJ2odDcTvMKsq4YkwMNko1cffgNfwMh,2013,257,14,0.3828125,3,0,2,185020000,white
1BeJhcZwYkGke5DuooTMvHxFESfFcXYLqe,2013,257,16,0.0078125,1,0,1,2.30E+08,white
1Mih3hSbL7jxo9Vh5ZLkWHZDYjvASZDjCq,2013,257,2,1,1,0,2,763672000,white
17MmyhUY82wCreeowapyXKUjUWs5Mixv2m,2013,257,0,1,1,0,2,120068318,white
1M7YMKUUJvYDJnCB9cbZEEb9vz79igeWn3,2013,257,16,0.377604167,9,0,1,49443497,white
19jmtysm5d6qYcn48Y7HJwuhgAGepfKy45,2013,257,2,0.25,1,0,2,145115509,white
1F5hoNXgeWZDw6KHE7PX9ZENGMbGHhnP7k,2013,257,0,0.5,1,0,2,8.08E+08,white
1HEwdqXKTGjmBJZqZoeTJGXez8VbtTiy5y,2013,257,0,1,1,0,1,1.00E+09,white
1PcWTJm8SLVGZedx7gPnLoFHGbs8cNQGvg,2013,257,8,0.0625,1,0,1,39900000,white
1NMnpN3t8AohHosvv4W5pqSNETCUBvRKbE,2013,257,14,0.0625,1,0,2,52055655,white
1HfWbVos1M3rYLWhEto9vtQUSaH2sx9pvG,2013,257,0,0.5,1,0,1,2.33E+08,white
1GkcBmTdfVmLMUNrmzoxjfW2z8UBbnZawf,2013,257,4,2,2,0,1,160317000,white
16zpy99i3j1AXF73GEzWhBiMr7oGW3cdeg,2013,257,16,0.15625,2,0,2,1.00E+08,white
152hpQoQSWhwXGgdRSgVzhgyZQ5UAYgeDx,2013,257,0,0.5,1,0,1,53161000,white
14HCGhVnoqEv8a5x2mFu1r1tECoxGAxMay,2013,257,2,1,1,0,2,48003058,white
1AgixuSvVNFZNWZUDM1XddLjHLcoPowmAR,2013,257,2,0.013888889,1,0,2,51813451,white
188URSbyP9FwbWqojoWrQf8PP8SfPj8R3E,2013,257,0,1,1,0,2,165715949,white
1DnnfsejqJGF9ghPtHPrHULucWW7tPUwnL,2013,257,4,1,1,0,2,64990000,white
1CdL6JLnpjvQQBFKUES28g5NcvvVJahGmr,2013,257,12,0.03125,1,0,2,1.45E+08,white
1AFbAhAVef4hxmvntFUxm24moYXPxMyYd9,2013,257,82,0.000488281,1,0,2,29369857097,white
12zBEzpQ673PuhnE7FrRkPrffqE9CbGamP,2013,257,0,1,1,0,2,1.13E+11,white
1Dvyw8R3NMjAui5Pu7TT3sSaAjyFjC9a2Y,2013,257,2,0.5,1,0,2,1.50E+08,white
18MQnw275WVteQdJTtsKNuGGAB4Tsqdb5g,2013,257,36,0.00390625,1,0,2,1635399505,white
1KHaizJu6FKLsbSuTLGeS8tJZU9fhBKXLh,2013,257,12,0.00390625,2,0,2,83150000,white
1HkKjvp6JVhNoa3RgmUVYfY4fn9VJvrm4w,2013,257,0,1,1,0,1,389829500,white
1EBc53UkersbsP8aYwZSTJY2YPVGJJsLP5,2013,257,0,1,1,0,2,1550175138,white
13jFoiWso8Ck5hb1AtnkJRHjDGpFKZmCum,2013,257,0,0.5,1,0,2,40638899,white
1HQt3vQWohmPgATyT8aE7cgLS35WMtjgwC,2013,257,6,0.0625,1,0,1,1.00E+10,white
1EeMZYxqpQ7LTfSuNYBh4HCKczScLKgWnx,2013,257,2,0.25,1,0,1,2363465839,white
19EVhz7MgKKj5uhdMwApFQQTHVBwHkmYC,2013,257,0,1,1,0,2,1.00E+08,white
12FCQUtdG3nW9PzwucrzG6XBH4h65gmf2G,2013,257,144,0.970100959,756,0,2,4.00E+08,white
1BDgru2u1XovctYGSrmPK6eVp8yWyXtjZd,2013,257,130,0.147447204,873,0,2,52010000,white
12srReu8Bn2Jz93C4189rnjnQFwdqvT1s3,2013,257,2,0.5,1,0,2,80980000,white
1DW6nPxAZFf5MZLhDrtrY7bs73zFsZonkH,2013,257,144,0.689047039,624,0,2,32208072,white
1dyPViLGCGvrApcaFpRx4ZMxfRWxMDU3A,2013,257,0,0.5,1,0,1,2.35E+09,white
19jHEf9xWA9SGE8hJfH25WFwRX4DjFFqG2,2013,257,4,0.0625,2,0,1,380050000,white
1MVBZ6YUJo9FBGoW3n7Y7EFNwFyNVyf5Ld,2013,257,0,1,1,0,1,73024634,white
1JsgUgs1MVhiWy5RhHQdypxV1uU4QZbP2Y,2013,257,104,0.855801866,64,0,2,978677000,white
1Gfwa6Qhk1WpD7PM3wpG4eELF1DqDaEQ82,2013,257,6,0.25,1,0,1,667866524,white
1AZnafoUff5CL5obSqC51qknzfUihrqtfS,2013,257,4,0.125,1,0,1,2.00E+08,white
1JmdEq7FNeH3jMpp3e26z1pfWXnXRkgHdx,2013,257,12,0.53125,7,0,2,581910908,white
1GRQeYJS9GXDToyqz6N6m8nKPkohzoHCCd,2013,257,0,0.5,1,0,1,366900000,white
1CH5xPH6WKvGYJLEnzYtM726hcQcWAjcyf,2013,257,2,0.5,1,0,2,171950000,white
193BSXpffYtgFaXYjUwXgYwmDWCSjMmnkG,2013,257,12,0.0625,2,0,2,5.00E+08,white
19AuLRT7egsiJpfatPqKSiRs2dfmhHDxGL,2013,257,12,0.5,1,0,2,48980068,white
13HrwpN5DhXVM5mQhoXHnhEJ13r9wZ6LiZ,2013,257,4,0.5,1,0,1,1.00E+08,white
1JtaKoPd7CrDaEJxTAtYeAtnHo55yEigin,2013,257,40,0.5,3,0,2,381600000,white
1H4Un2z4DStscjr1cneMH3TykH9yoaSaEn,2013,257,30,0.258611124,21,0,2,51656984,white
1MVYQx747oAoJXQSGYxJg8x3gqtsG6SN4z,2013,257,4,0.5,1,0,2,3123026626,white
1Jw4McsEutCkByCRC3UGP5wsme27rK5aty,2013,257,12,0.015625,1,0,2,6.12E+08,white
17VGULrjwVq2GKp77X5dbpmJdw9BfTLn2V,2013,257,10,0.75,3,0,2,85990000,white
1CG5gh9CrcPLHu73SWbpRXZ36DcduFJ7kT,2013,257,0,1,1,0,1,8.90E+08,white
12iVmHqYSktf8zKbjm7eXCny8JYcxMRJZ2,2013,257,2,0.75,2,0,2,710721820,white
17c6DBLFGUmVzhNtv4VuWmiuPwJucVVfoG,2013,257,0,0.5,1,0,1,2.00E+08,white
1MWCQrxFZxXyaqS8ejZNEeaWKqthWn6xxY,2013,257,2,1,1,0,2,9499500000,white
1JvHgpZuVRETZzFPJ17WJX96Sn9qCdTscP,2013,257,144,0.340889336,795,794,4,3773169839,white
1Be972wKaPvmL124CELtT1fNE44UECf1Y8,2013,257,90,2.924583198,76,76,3,1495134000,white
1AmPbLHSMFUuuHuukbyCvWiVA7vBJPUAp3,2013,257,144,1.97966314,863,861,14,829595644,white
1AAv5VuJvooicjGYhkEpjykvpNuBxJiJJp,2013,257,0,0.5,1,0,2,3.00E+07,white
15DET78tK7Xu9nva8UG8bEwxv2T6vSu21C,2013,257,2,1.25,2,2,4,565763884,white
19mgK1CXM7KjRmcn3qdfwZeerWN9TzknoM,2013,257,2,0.000848896,1,0,1,5.00E+07,white
1DqrHy8ftWjm52gqC3oqnQbtEvMn2XYt9x,2013,257,20,0.500021433,2,0,2,1.18E+09,white
13tmNtcimTuocagw8FQLdA8zV5QiMKEcAd,2013,257,0,0.5,1,0,1,51650000,white
1E7uJYda8E8GWKCVtGLechDt6tjwZLzFU8,2013,257,144,3.77383377,863,862,22,664439506,white
1LW5Xwsk9F9PWvczifC62gsXH5jikjRGny,2013,257,4,0.25,1,0,2,7.50E+07,white
1CeD5qAZnCcfSyief4qJT5Ld7KTXLaFoDB,2013,257,12,0.28125,2,0,2,55232004,white
16Wz2V2ocJVvzuyzwk4kBzZdukb45Ep3t8,2013,257,12,0.25,1,0,2,1979267647,white
1MLCvSfZV9uJ9bQCbnDnnbKC1RahEAcPoL,2013,257,10,0.015625,1,0,2,65190000,white
1JVPNHoJwgpXTbCQK7LN5P4y6KChgqvwdC,2013,257,0,0.333333333,1,0,2,2159541902,white
18fvgZPK63M4jow5aqRtogF83RUVrKoCJx,2013,257,2,0.25,1,0,2,146210000,white
1J3WsKaeYsEB1GvDdnaKSCWvQHXrXgUWXp,2013,257,16,0.0234375,2,0,2,101960000,white
1E2F1nqBEUZeLPQS2oXaRNQmmMbuHYwAKp,2013,257,12,1.9375,10,10,4,3098630000,white
1Dx26P5id8B6dmTq2SgzMEgcdWzswLaxri,2013,257,2,0.5,1,0,1,1.00E+08,white
1LXuKV53s6qkP498VZvCd4r5pES5QM8u8K,2013,257,0,1,1,0,1,2400985010,white
18Vrs8VcuwxrARHw8QmYKuQjMNSuZxboC,2013,257,0,0.5,1,0,2,1.77E+08,white
1MKieieGfqhtYshJvZtLU4e8BWvdkj8xsf,2013,257,20,0.001953125,1,0,2,1.20E+08,white
1ELoqCKdqBnSqyNZ52k3S76x4aJJshgrsT,2013,257,0,1,1,0,1,3.00E+07,white
17kSgk8kCsfHzEy9p5xv7sMRADbNDx9Y6Q,2013,257,0,0.5,1,0,2,158704967,white
17tNniw3uGgkgTsHbePQwEf8MerJZ62g8N,2013,257,22,0.5,1,0,2,2349712950,white
1HHSzTvNDY4KaSANyPmX86toaWK6ZmAhoj,2013,257,26,0.008138021,2,0,2,3.00E+07,white
13NSNrkayP46W9zwaQUFh2pkEcBLjsDsQ2,2013,257,144,0.234211574,841,0,1,1.56E+08,white
1QHZ9J2EV1XgZxPyghyEaqif5P4rU5RwXE,2013,257,86,2.270277598,75,0,1,549990000,white
1PWRN2r6XYch3z6cdD5Rbx8XtajkBRrSFN,2013,257,6,0.25,5,0,2,5.00E+07,white
1KG4EkzMeeBGfAjAPbcSKp75VZUCUfAFoy,2013,257,6,0.0625,1,0,1,1699360000,white
13dSLiCnLmbc62McKDGnvqBcyLb4kFS63m,2013,257,6,0.125,1,0,1,97939371199,white
1MykdeYHB17FwtSZ3UqB4CwYHfVViowSkA,2013,257,0,0.5,1,0,1,2.00E+08,white
157y4ui2CdbGyqheY9SSvCK9MG3FndDybi,2013,257,8,0.013888889,1,0,1,5.00E+08,white
1LL3N9QXZFnDGTZZY2G5TPjchNzGgKajtD,2013,257,0,0.5,1,0,2,36229150000,white
1qkyTXLCkcWnjWDTBfG5buNYbbQDQDGya,2013,257,2,1,1,0,2,806190000,white
1LLd6BneFLua6TuAnE1jTXFhDp8rGNM2Wa,2013,257,128,0.106975233,64,0,2,400170000,white
123s9xWKWfXGNMKGHANgm1PGc5P7Dby2z9,2013,257,0,1,1,0,1,60657053,white
19pR81U9Ry9nt8AbxBGig6jaMqQkAwkqdK,2013,257,64,0.25,1,0,2,4.80E+07,white
1PsG9v33MD639igkzQQ4xbuK24caHfTCVL,2013,257,0,0.5,1,0,2,107274293,white
122Cf5JNsfgCFb3L3iCUd3CQZ3NqSD3cYG,2013,257,0,0.5,1,0,2,4.03E+08,white
14C4PU89xAHwtTYR6788qhLDpgWjFuSHj1,2013,257,2,0.5,1,0,2,3145210000,white
1NJcaoDmDk1viMNKDxHQfkeGm7siZj5nnA,2013,257,0,1,2,0,2,206405052,white
19y28t1kWet5tqGdAjz97Z269pQqcaW3D,2013,257,114,0.0078125,1,0,1,76970000,white
18yEXdRZRksTVVfiFe7fTQ5ixXqLSTNKrn,2013,257,140,1.60329048,797,797,5,306824674,white
1G2CwkKpcY2xM7XRMcEuSqBtrp1rGdK54P,2013,257,2,0.5,2,0,3,1299850000,white
1BssEDN6MDu9oEm4rAdzxCwp1X4DDEo1R8,2013,257,34,0.0078125,1,0,2,1683104305,white
1N5pWAUjNvAheZZRmCV8DpVN8Fbv1K1eCB,2013,257,10,1.65625,5,0,2,260300000,white
1GywxB9RTeC4ekRP4YpkuwPYgKNKsuTyES,2013,257,0,0.2,1,0,1,1455000010,white
12CP6EoYJjDUkdQBL9WaHHu7j1unUkGZse,2013,257,106,1.53E-06,3,0,2,7.90E+07,white
1MFqRdy8H5szoCB6udyPLi7JmK9o8skbsS,2013,257,100,1.42E-14,1,0,2,36873950000,white
158uEep1vFiiciPUQjTRbqqvahyebWWNYJ,2013,257,0,0.5,1,0,1,1357947330,white
1NnhnqeFAPEPbsaHUYwJtBUYqJ14Jsxk2N,2013,257,144,0.174479249,747,0,1,144120000,white
1DjKxjNydXbhpvYwHd33axhYMMnccrVJLh,2013,257,22,0.03515625,4,0,1,3.20E+09,white
1BzCafLtqGihKdftZjho6H5v3pxb2rdjnP,2013,257,60,0.03125,1,0,2,30480840152,white
16ohM9wNY3BrdPR8taXM9LsteREAe2k1Hp,2013,257,106,3.05E-06,3,0,1,101366218,white
1BrKvzFs7eXtmXLCn4Fe2zzxTLNHteU4zG,2013,257,68,0.109964617,41,0,1,128600000,white
1EU1YnaSkXwN7idsFfMHVAgrYb5SHxvLRJ,2013,257,2,0.75,2,0,2,1202500000,white
1GnXywyCV9Yz1z7wswqFhhFBuf1rKoC8WR,2013,257,0,0.5,1,0,1,786430971,white
1Hogpy14LSaLo1Zc75k3ChVBKH2RsdnSWC,2013,257,22,1.045217803,13,0,1,788958229,white
1A9potXsTyETSUYG8zdwiSYKWP5SxtkvgL,2013,257,6,0.583333333,5,5,3,495372523,white
12G5f2Y5VgS6vFAKfPGUodfaab8GwNuHw5,2013,257,144,3.16E-24,789,737,2,39144000,white
1A4j5kmbNouD4LnV1y15U5A3NZ8kuQCyrG,2013,257,0,1,1,0,1,1968592000,white
1Nwpc95z3MSK5s5KWNZPe9zrPUywE8EZpt,2013,257,2,0.25,1,0,2,2198600000,white
1NE5sLtwRpUmt8WCi75Wt2RgC5bg6rbG34,2013,257,0,0.5,1,0,1,36120000,white
18NsrgCJUophBCMaymz6Ci9h72JwRab61A,2013,257,12,0.015625,2,0,2,234450000,white
1QDRfEWL6NsV2N7yus7xX5v9YRSuLRT9rQ,2013,257,4,0.25,1,0,2,384120000,white
1BE8iMSoeayH8z3mvZ2Eb6qFaj8762S5i2,2013,257,2,0.5,1,0,1,3.00E+08,white
1LG3AxtT3u43qhTcVbE5BuuvMdAC51cJrp,2013,257,14,0.00390625,1,0,2,261440000,white
1CjkKe13PDEo9cY4NKjSa3V9K1x39yCJKP,2013,257,2,0.5,1,0,1,69884024,white
1CJDz9TAva6iYwEjB116CoMshYyVCzanKs,2013,257,142,1.915308391,863,0,1,78972639,white
1MQrc78HQxcZLYnEVeJeoHAALLMsNPcmRa,2013,257,10,0.347222222,2,0,2,132022916,white
1Mcf2LBP1usvRD7t5tyKrQn5NEgz2yxNiw,2013,257,0,0.5,1,0,2,1.00E+08,white
1PEGVxp3VcaeBbG5tDSSLd4hjVSsGU1Wwu,2013,257,0,0.5,1,0,2,235420000,white
1L3cqEjoUzrKdXvPNLh8jXu2LQCjNHAPG4,2013,257,4,0.5,1,0,2,2458210000,white
1AULxfoRN4ofbeCzR1WfFav8q2bCJcQHLt,2013,257,2,0.022727273,1,0,1,50688741,white
1mQ7HXQuBcJMjRPxpH3Pctys3UmehW4e9,2013,257,6,0.75,2,0,2,499990000,white
18nvqStx3Q7GrLdmLCuQbcsrhDXVy9SGvk,2013,257,2,0.5,1,0,2,1.00E+08,white
1EziuRMjMhg43wVHTooUK7XHJ7UYvLvrXA,2013,257,22,0.000634766,2,0,2,94990000,white
1zi2iUoVzqkGihd6eBEvG5xTmKk6z6qcR,2013,257,4,1,2,0,1,1061598127,white
1NPn38C9wgH1tkXBqCahLyisRTYNytimt5,2013,257,0,1,1,0,1,1.30E+09,white
1Ae3fGb1JRma3Z6kWKmEqnjHkvqcYNx1PE,2013,257,20,0.527083333,16,0,1,2.00E+08,white
12Chnmeq1G8Vke4QhboWCdhSFzwVjbuJRy,2013,257,0,0.5,1,0,1,1056035407,white
1PwTBhN7Ew2PnTfwWAufZbTJNKUudABpSa,2013,257,0,0.5,1,0,1,1.85E+10,white
1NzXm8rQVFGRWNowQD8eMTRSVFBi9XrVK3,2013,257,4,0.25,1,0,1,1.00E+08,white
1FanhcBi2FKLFB2Q8HeQY9kbW9v4rkUB57,2013,257,78,6.10E-05,1,0,2,83808883,white
1MZrUZjJrCsW3zF82FHJMqXoXxQkrf78xb,2013,257,2,0.5,1,0,1,5.50E+07,white
1LAhSdwpczZ6999aqbZdK8yrh3G4o7C8T4,2013,257,28,0.015625,1,0,2,76086778,white
1NfeJ9PuEmmDoqKo5vVMUxWf8sezpR8Snc,2013,257,0,1,1,0,2,323713630,white
1Gsq1wvm36JFKYtFNxB5BuTYbxxvgpX4nu,2013,257,144,0.907751415,754,0,2,3898769727,white
14raWaoVNSMzWUZUfNg1jHa9L3MwEaUw8r,2013,257,2,1.5,1,1,3,282419425,white
1P7GgwZi8yBPD45R8g9iqGMq5jy2RdjYtv,2013,257,2,0.041666667,1,0,1,62481262,white
1CwPpgsikhBbz3pZ99KJnB3MNkf32K1xfr,2013,257,0,1,1,0,2,5999990000,white
1BFq8HT6zZzv9C12HUTW3JmuidnarRDZFB,2013,257,34,0.00390625,1,0,1,28317002512,white
1LsDRQtxbwyFQqarMoYafzrQetDT8ta4uL,2013,257,0,0.5,1,0,1,275489326,white
1J8KjaD82avCRat52Y7EjzA2fwksiG12Th,2013,257,82,1.53E-05,1,0,2,8.00E+07,white
1JMrF7Aj4pL5hJxFM4NwNSPCrLv5qWNBhq,2013,257,2,0.166666667,1,0,2,1137564488,white
18kUhu2kLpZc9sDgQ8YnY8pMxNutHnWe4n,2013,257,12,0.25,1,0,2,52300000,white
16pJYvpZK5eZXk5G9ofues9Dbkp4kuehy8,2013,257,102,0.015625,1,0,2,368045000,white
1NsRDDbfHsBtSF2ENEL5f68ziu95rh5NaU,2013,257,106,3.237151268,161,0,4,3134220000,white
19DxWW4mxcL7ELvyRwESdDrRYb4XxDqc3L,2013,257,144,0.962564255,812,1,2,1.10E+09,white
17zQA6chtYHRsBpQMCfhVJPaVgNDUHrWH3,2013,257,0,1,1,0,2,50950000,white
14ZBgkUnNfGAEBV4AKcBd4sG9JiuDPnqep,2013,257,96,0.233285082,97,0,2,5.70E+08,white
1JPvVfM7J63FNht11UjTUksaa8RUpbwMfC,2013,257,8,1,1,0,1,3.20E+07,white
1G94TkEBoDP6JaWzBAuwSXtXvaE1vCrE7w,2013,257,68,0.125,1,0,1,1.00E+08,white
1DoaqCZJhArN29ZMi4osyikndRit5aBnPH,2013,257,10,0.000886525,1,0,1,5.00E+07,white
18qG4tdnKbSDSZkTvAjdtfFSrRShbt6Q3s,2013,257,12,0.03125,1,0,2,41700000,white
168YyCMQ8tpr5xtHfG8wAkpALfvrMRtFfB,2013,257,2,0.25,1,0,2,49995769,white
18j7tPyBoBf7ittvPFRt5SK1j1HpLjS8jh,2013,257,0,1,1,0,1,99950000,white
1LcHLkdfcouay1HngNTLxVCapXvQPvgj4Q,2013,257,10,0.015625,1,0,2,5.00E+08,white
14uu6WZw9WwJ9w8wSqHL1yySdp65CN3Pvz,2013,257,144,1.120891928,745,171,2,638169572,white
1KDcEWsZPi5rJdc35QeA3JpHZTbUjFic94,2013,257,10,5.5625,13,0,2,4332598000,white
1H7mdi8GNh2fLGnX8tT131ud9y4e4sRJ7w,2013,257,2,0.25,1,0,2,9.00E+07,white
1BjHFTuByvMC1UgCrQqrQNrjSuSn1pECbr,2013,257,0,0.055555556,1,0,2,850900182,white
1JrSDjJxyhUtAoLktiaE8aWE27Ttv8ewCq,2013,257,16,0.003125,1,0,2,4.50E+07,white
13Wk2ULmjq9ZYoqKkjLFJhBWrjuVqKeupP,2013,257,0,1,1,0,2,4.38E+08,white
1BCApBXsbPNpPB96pUc9GLzF1w4xqscCHa,2013,257,18,0.00390625,1,0,2,7.30E+07,white
1234oDkThz17qd8m12VdNwoyoQDAbYZhwi,2013,257,112,0.955901268,156,0,2,87572000,white
13w2sLp2PSiLWoqDDbcaPTHvBaJfQaHkV4,2013,257,0,0.5,1,0,1,2.00E+09,white
18PvRSrXdsvrZkBS1RvXn52WF9y996t4zx,2013,257,14,0.021701389,2,0,2,556091096,white
1GKCTBZXMEjWoTwrr9S6YFzbBk3T2BMx8M,2013,257,0,1,1,0,2,944842064,white
1BtdPysz6kGLCx877pVuX8a9yXDNGK99ud,2013,257,144,0.332594548,475,0,1,512637547,white
1xofr1JcgMcwAMnbvP4zmPFzWmbCRohUt,2013,257,138,0.773215689,797,794,4,351336800,white
1AzgX3cV2B4MTi9Vm5eZ3xJHC4BQWoJxrt,2013,257,2,0.25,1,0,2,132182450,white
19wanAL9FJrKZ7bSHaNdgmXmT26CH6BqXc,2013,257,2,0.25,1,0,1,1119620014,white
1Bv3VkEpeX6YmcupVETWsZoQLJgfJm7WGW,2013,257,2,0.25,1,0,1,1.00E+09,white
