address,year,day,length,weight,count,looped,neighbors,income,label
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,349,0,1,1,0,1,7.10E+07,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,312,0,2.866666667,9,0,12,800916025,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,32,2,0.125,1,0,2,69500000,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,214,144,0.401425179,2429,9,6,434700000,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,194,30,0.03125,1,0,2,109990000,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,174,66,1.221832854,50,0,8,874650000,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,84,0,1,1,0,2,1.49E+09,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,320,2,0.5,1,1,2,178813148,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,303,2,0.666666667,3,0,4,358229000,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,18,10,0.003472222,1,0,2,43549635,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2014,63,2,0.5,1,0,1,197475837,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,343,4,0.000116904,1,0,2,626480161,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,285,2,1.125,5,0,4,106496000,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,107,138,0.034067955,297,0,2,843085646,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2012,234,2,0.5,1,0,2,33588000,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,230,2,1,1,0,2,65980000,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,178,54,2.573730196,27,0,10,1476920000,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2014,4,0,1,1,0,1,255630808,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,294,0,1,1,0,1,101805000,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,74,34,0.000167411,22,0,2,31539750,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,160,6,3.079545455,22,21,4,5.31E+09,montrealCryptoLocker
12YvBpeTPQJxnxn7btE56BpxKb1Ag64rjt,2016,84,0,0.25,1,0,2,5.10E+08,princetonLocky
12Yw8wxLWN1dPDRsFpxj7AA9SvsmoMEpYv,2016,288,2,1,1,0,2,78680000,princetonCerber
12YWHNUSKt241MHAkXG8RtATcDRiDTkApc,2016,56,2,0.5,1,0,1,99990000,princetonLocky
12ywJLBBv3efDCTEMb4T4BFa4TkGDt2eEt,2016,76,0,1,1,0,1,4.00E+08,princetonLocky
12yY9ZruThLiwq2PY2gr6tNfD4CUS2jnZD,2016,78,2,1,1,0,1,5.00E+07,princetonLocky
12YyFLKc9nN3eweFm1tAgYLY1RrJYvuMD9,2016,89,144,0.275569664,2926,0,2,1.25E+08,princetonCerber
12yzWvwsqkW6bAUY4pN2mrUmQo6hRjXujb,2013,311,18,0.000651042,1,0,1,2.00E+08,montrealCryptoLocker
12z2GGbvhLG1W9coivfWntSVbdq2FWMLGT,2016,237,144,0.045475396,1046,0,1,3.00E+08,princetonLocky
12Z3voSQmKJKA3SyxvbXUo3yf3bJzcZU1S,2016,322,22,0.000976563,1,0,2,1.00E+08,princetonCerber
12z5dAHP7GJjZsYvHHVsmwjqQLREwHZqix,2016,294,2,1,3,0,1,3.00E+08,princetonLocky
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,127,0,0.026315789,1,0,1,47604851,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,100,0,0.026315789,1,0,1,32075708,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,81,0,0.022222222,1,0,2,33191892,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,107,0,0.02173913,1,0,2,47213259,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,121,0,1,1,0,1,37604551,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,104,0,0.023809524,1,0,1,39065835,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,130,0,0.018867925,1,0,1,31880185,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,161,0,0.026315789,1,0,2,93277035,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,86,0,0.025,1,0,2,37045676,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,117,0,0.015625,1,0,1,36613924,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,83,0,0.022727273,1,0,2,36004882,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,84,0,0.021276596,1,0,2,34934037,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,89,2,0.043478261,4,0,1,45924484,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,82,0,0.018181818,1,0,1,47891923,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,103,0,0.01369863,1,0,1,66161941,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,136,0,0.01754386,1,0,2,32744484,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,140,0,0.019230769,1,0,1,45349587,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,99,0,0.026315789,1,0,1,32022901,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,77,0,0.020408163,1,0,2,131135479,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,80,0,0.019230769,1,0,2,34833816,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,110,0,0.017857143,1,0,1,33990900,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,137,0,0.01754386,1,0,1,32198550,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,120,0,0.017241379,1,0,1,35259934,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,95,0,0.016393443,1,0,1,55082060,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,132,0,0.021276596,1,0,1,50254110,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,94,0,0.018181818,1,0,1,71268471,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,106,0,0.03030303,1,0,2,33647751,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,78,0,0.019230769,1,0,1,48347346,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,93,0,0.020408163,1,0,2,58833840,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,90,0,0.022727273,1,0,2,34333065,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,97,2,0.010416667,1,0,2,41491062,paduaCryptoWall
12Z71WcLDC6pLQiyWATU2xx91455PeE3ki,2013,281,2,0.25,1,0,2,2.00E+08,montrealCryptoLocker
12za5qgPnxd2V8aA6wWaZYw9kZ9S4NftNf,2014,76,144,0.948009354,1377,0,1,507500000,paduaCryptoWall
12za5qgPnxd2V8aA6wWaZYw9kZ9S4NftNf,2014,73,144,2.211090086,766,2,3,338500000,paduaCryptoWall
12zax58nXMuuMvQzPYgSo3xyXFxzo89wds,2016,316,2,0.5,2,0,2,67600000,princetonCerber
12Zc74n7PVYRdZCDH7jrmeEMvPmX6zRNvf,2016,77,26,0.003149414,3,0,1,5.00E+07,princetonLocky
12ZDXtFGsKssDsZZYK4yqZujDjKX1LkDGt,2016,263,0,0.5,1,0,1,3.00E+08,princetonLocky
12zfLsKVctreQV1byjnc5Nupn7a151UM5u,2016,98,0,0.5,1,0,2,4.10E+08,princetonLocky
12ZGM2ybAAFPSmuRHq5TewBK7YeNoFSAEb,2016,221,0,0.5,1,0,1,4.00E+08,princetonLocky
12zK22ydWiUWLVcG3DXZsX8crFMv82R9u6,2013,281,64,0.000327047,14,0,1,2.00E+08,montrealCryptoLocker
12zLLd54RRPXzuSJEmBwQxi8JMjZ4Tb8u7,2015,262,6,0.071428571,1,0,1,3.08E+08,paduaCryptoWall
12zmyqdNATE8L5PmVP3swmv66QzPRtAdwh,2016,340,22,0.001953125,1,0,2,6.40E+07,princetonCerber
12znnEMrDnfWgGJrvSS93sE9x3UufUcQYk,2016,297,10,0.125,1,0,2,8.00E+07,princetonCerber
12zob8R4sUyE6kmdv3N6PZHE9VjRWx7mBj,2016,159,144,0.0186628,717,0,1,4.00E+08,princetonLocky
12zR21tFk4QU8Bcqrndy3HoaLDTnzcYz6E,2016,313,144,0.093626886,1451,0,2,71940000,princetonCerber
12ZS69vUZWubRcaq9EJR7joPABjjvdUPkd,2016,211,6,0.066228514,4,0,2,77280000,princetonCerber
12zT7VNWS47GhE9Yg4ZKwan51PFSF2nKZa,2017,198,144,0.00834436,129,0,2,4.00E+07,princetonCerber
12zTecGqBj3x46LDDJHpoWFrADFqe4fzuS,2016,53,8,0.020833333,1,0,1,1.00E+08,princetonLocky
12ZuDv1p6q48K7FtbsfXz282cDGwvVtw6o,2016,92,2,0.944444444,9,0,2,5.10E+08,princetonLocky
12ZVJKz1wEyQF7RkHk5i6fYtM18CrrK7J3,2016,88,144,0.142857249,2342,0,1,1.00E+08,princetonLocky
12zWkbSTuKKe2mKgKJrrmZ5hm2xCDZJsQC,2013,281,6,0.25,1,0,1,2.00E+08,montrealCryptoLocker
12ZxmYU2ir1EmHBaTvo78QanW99aKTZ7Lc,2016,55,12,1,1,0,1,5.00E+07,princetonLocky
1311PgkoLQL8sM6Aj4By7s5yZ84Bp6p7cE,2016,91,0,0.25,1,0,2,3.00E+08,princetonLocky
1312BFRXbBPuuEqMzMQ7TY8vc1RvxfsFeU,2016,281,26,0.25,1,0,2,1.00E+08,princetonCerber
1313AX2Rwwvi3JeqwrM2dFRBwNHaMZrqeP,2016,288,4,1,1,0,2,96060000,princetonCerber
1314vNsXf9rLio75EZw2W7YD5ACn9DMAph,2016,133,2,0.027777778,1,0,1,1.00E+08,princetonLocky
131A5tv5EW4exi3P9Zzmp7USYvV8TN8PJ3,2016,53,0,1,1,0,1,5.00E+07,princetonLocky
131B7qaZntQ225vHoLn1Vaikvw8SSL9gfE,2016,85,144,0.049352134,1290,0,1,1.00E+08,princetonLocky
131bHDkT7qWatUju6oYm5o4CnKFEiwLn6h,2017,19,6,0.007936508,1,0,2,7.50E+07,princetonCerber
131BvuXYikWVvgpaxkVm468Mfa6qThD1jE,2014,76,6,1,2,0,3,68800000,paduaCryptoWall
131BvuXYikWVvgpaxkVm468Mfa6qThD1jE,2014,74,0,1,1,0,2,37800000,paduaCryptoWall
131BvuXYikWVvgpaxkVm468Mfa6qThD1jE,2014,103,12,0.25,1,0,1,99900000,paduaCryptoWall
131BvuXYikWVvgpaxkVm468Mfa6qThD1jE,2014,65,0,1,1,0,1,34900000,paduaCryptoWall
131BvuXYikWVvgpaxkVm468Mfa6qThD1jE,2014,69,6,0.010869565,1,0,1,61900000,paduaCryptoWall
131BvuXYikWVvgpaxkVm468Mfa6qThD1jE,2014,171,18,0.3125,2,0,1,499900000,paduaCryptoWall
131BvuXYikWVvgpaxkVm468Mfa6qThD1jE,2014,83,24,0.015625,1,0,2,41800000,paduaCryptoWall
131Cec5MWRXQ2k26m663XTNkpFJ48Tybdo,2016,161,0,0.5,1,0,2,1.20E+08,montrealCryptXXX
131h5K86zsgcvbR34PmY99dgyVhUvMeXpz,2016,245,2,0.025,1,0,2,3.00E+08,princetonLocky
131kiPvLESTZpQYh6CYJQmEkcf63AVezuz,2016,77,0,0.5,1,0,1,5.00E+07,princetonLocky
131m9VRZw8Pr1oYYx5CoDCXBsSLm9jm95m,2014,79,142,1.900461801,1821,8,6,347230442,paduaCryptoWall
131m9VRZw8Pr1oYYx5CoDCXBsSLm9jm95m,2014,78,8,2,3,0,3,158235746,paduaCryptoWall
131m9VRZw8Pr1oYYx5CoDCXBsSLm9jm95m,2014,73,6,0.5,1,0,1,46188467,paduaCryptoWall
131m9VRZw8Pr1oYYx5CoDCXBsSLm9jm95m,2014,83,0,1,1,0,1,49980000,paduaCryptoWall
131m9VRZw8Pr1oYYx5CoDCXBsSLm9jm95m,2014,93,144,0.762180112,1974,4,9,673615592,paduaCryptoWall
131m9VRZw8Pr1oYYx5CoDCXBsSLm9jm95m,2014,91,10,0.5,1,0,1,39980000,paduaCryptoWall
131m9VRZw8Pr1oYYx5CoDCXBsSLm9jm95m,2014,77,2,0.25,1,0,1,118983590,paduaCryptoWall
131m9VRZw8Pr1oYYx5CoDCXBsSLm9jm95m,2014,76,8,0.125,1,0,1,99980000,paduaCryptoWall
131m9VRZw8Pr1oYYx5CoDCXBsSLm9jm95m,2014,117,6,0.25,1,0,1,1.00E+08,paduaCryptoWall
131m9VRZw8Pr1oYYx5CoDCXBsSLm9jm95m,2014,80,10,0.083333333,2,0,1,49980000,paduaCryptoWall
131m9VRZw8Pr1oYYx5CoDCXBsSLm9jm95m,2014,92,8,0.25,1,0,1,6.50E+07,paduaCryptoWall
131m9VRZw8Pr1oYYx5CoDCXBsSLm9jm95m,2014,87,144,0.540118769,711,0,1,1.50E+08,paduaCryptoWall
131m9VRZw8Pr1oYYx5CoDCXBsSLm9jm95m,2014,116,2,0.5,1,0,1,1.00E+08,paduaCryptoWall
131m9VRZw8Pr1oYYx5CoDCXBsSLm9jm95m,2014,109,4,0.5,1,0,1,6.50E+07,paduaCryptoWall
131mMcUdz7DR6jjc5yVKqZmPdsESKTq2kC,2016,232,2,0.25,1,0,2,2.50E+08,princetonLocky
131nzizNWzZTQsZVafZgds5okkscQdSJkw,2016,25,0,1,1,0,1,31707921,montrealNoobCrypt
131nzizNWzZTQsZVafZgds5okkscQdSJkw,2015,213,0,1,1,0,1,222222756,montrealNoobCrypt
131nzizNWzZTQsZVafZgds5okkscQdSJkw,2016,19,0,1,1,0,1,33813695,montrealNoobCrypt
131nzizNWzZTQsZVafZgds5okkscQdSJkw,2016,36,0,1,1,0,1,90897501,montrealNoobCrypt
131nzizNWzZTQsZVafZgds5okkscQdSJkw,2015,161,0,2,2,0,2,954650118,montrealNoobCrypt
131nzizNWzZTQsZVafZgds5okkscQdSJkw,2015,201,0,1,1,0,1,228142756,montrealNoobCrypt
131nzizNWzZTQsZVafZgds5okkscQdSJkw,2015,149,0,1,1,0,2,1824800000,montrealNoobCrypt
131nzizNWzZTQsZVafZgds5okkscQdSJkw,2015,190,8,0.116666667,2,0,1,251910000,montrealNoobCrypt
131nzizNWzZTQsZVafZgds5okkscQdSJkw,2015,157,144,3.131557543,1942,1732,3,1490160000,montrealNoobCrypt
131nzizNWzZTQsZVafZgds5okkscQdSJkw,2016,34,0,0.5,1,0,1,116695318,montrealNoobCrypt
131nzizNWzZTQsZVafZgds5okkscQdSJkw,2015,162,0,1,1,0,1,507682686,montrealNoobCrypt
131nzizNWzZTQsZVafZgds5okkscQdSJkw,2016,1,6,0.5,1,0,1,34620000,montrealNoobCrypt
131nzizNWzZTQsZVafZgds5okkscQdSJkw,2016,42,0,1,1,0,1,119900000,montrealNoobCrypt
131nzizNWzZTQsZVafZgds5okkscQdSJkw,2016,30,26,0.005208333,1,0,1,6.00E+07,montrealNoobCrypt
131nzizNWzZTQsZVafZgds5okkscQdSJkw,2016,29,144,0.896768428,2170,0,1,5.50E+07,montrealNoobCrypt
131uZsUJqmnhVKvRNbfywZbhqFanBseHHo,2016,90,8,1.632352941,18,0,1,5.10E+08,princetonLocky
131Vj5LD5kLpmamTH6hmZrDRyRtCw32ZwE,2016,101,144,0.302011703,4125,0,2,1.25E+08,princetonCerber
131yABymMcHhCAo5PNo55FjQVxLoPQvcFv,2016,163,4,0.25,1,0,2,1.20E+08,montrealCryptXXX
131Zdz6k3H3JVmN6MJGn3ct8sddd7JVw4x,2016,345,144,0.037956779,3049,0,2,100050000,princetonCerber
1323gBq5uSCag6AHysYZ4jgt9U5eJwH8Ar,2016,247,0,0.5,1,0,2,8.00E+07,princetonCerber
13262drAs98VXckZ4mqKPJUN1DKn9J6wgS,2016,127,10,0.125,1,0,1,1.85E+08,princetonCerber
1328jfXzmp6TMDUX6KMoy5kftsBS1cc1to,2016,103,4,0.541666667,2,0,2,1.25E+08,princetonCerber
132BfzB9qRttUTS4Ld13wTNnhFWP4AKgeg,2016,75,0,0.5,1,0,2,5.00E+07,princetonLocky
132dwQoxN1B7e9j37qnErDipkSLFUt7gMf,2016,102,132,0.500001695,2,0,1,5.00E+07,princetonLocky
132ehAv8jxzw5tEqRo1fPs9GkU7DXo1mPW,2016,340,144,0.016816999,1559,0,2,100050000,princetonCerber
132F3xLbJWo1iD5U4G2EMN97kNU3Tazupr,2016,313,10,0.25,1,0,2,1.00E+08,princetonCerber
132G6torpX7yuTqFnWXGAoxhs1WUeh7gjw,2016,166,4,0.125,1,0,1,5.00E+08,princetonLocky
132KJ1zvrCp42pkwxkhmm4vMCXcUiHyn79,2016,244,2,1,1,0,1,71540000,princetonCerber
132KSGcQVWpyZ2UtjjfFbcwvvNtYW2anX7,2016,78,2,0.25,1,0,1,5.00E+07,princetonLocky
132MMAEPEAWiKmD9T2PTxMaHTdfc2TZoEn,2016,296,0,0.5,1,0,2,8.00E+07,princetonCerber
132q5uCtz5K2Lhb9zQtss6zPmXfPYV49Gs,2016,83,144,0.073037571,4342,2457,2,5.10E+08,princetonLocky
132yVTY9numinfUsAtoanRZFjJKhWz2UaD,2014,120,144,0.322241933,1266,5,1,93678669,paduaCryptoWall
132yVTY9numinfUsAtoanRZFjJKhWz2UaD,2014,85,0,0.5,1,0,1,102563800,paduaCryptoWall
132yVTY9numinfUsAtoanRZFjJKhWz2UaD,2014,91,144,0.283350449,1304,1304,5,473465700,paduaCryptoWall
132yVTY9numinfUsAtoanRZFjJKhWz2UaD,2014,86,144,0.14381281,1975,0,2,99658500,paduaCryptoWall
132yVTY9numinfUsAtoanRZFjJKhWz2UaD,2014,87,10,1.062534722,5,2,3,419652100,paduaCryptoWall
132yVTY9numinfUsAtoanRZFjJKhWz2UaD,2014,92,144,0.300908882,2300,0,1,88752500,paduaCryptoWall
132yVTY9numinfUsAtoanRZFjJKhWz2UaD,2014,84,12,0.001953125,1,0,1,89612121,paduaCryptoWall
132yVTY9numinfUsAtoanRZFjJKhWz2UaD,2014,126,144,0.351547133,1454,1345,3,339817177,paduaCryptoWall
132zQtxH78tYcBmaQxaeKR5xz3dGwSCVXG,2016,190,2,0.5,1,0,2,75720000,princetonCerber
132ZxukuY2tXcnodPUksvC2npwT8B3ZctJ,2016,176,4,1,1,0,1,2.40E+08,montrealCryptXXX
1335eC6ZPkz2UtFCiHNCD2zrER4WMRvnjt,2016,251,144,0.082704918,3379,0,1,3.00E+08,princetonLocky
13368K9rkNFpBgtXCj1FFigBFA3gnqsLWi,2015,238,6,0.013888889,2,0,1,3.26E+08,paduaCryptoWall
13368K9rkNFpBgtXCj1FFigBFA3gnqsLWi,2015,316,18,0.015625,1,0,1,430990000,paduaCryptoWall
13368K9rkNFpBgtXCj1FFigBFA3gnqsLWi,2015,253,144,0.093856766,2478,0,1,3.04E+08,paduaCryptoWall
13368K9rkNFpBgtXCj1FFigBFA3gnqsLWi,2015,239,144,0.041994679,2280,0,1,2.33E+08,paduaCryptoWall
13368K9rkNFpBgtXCj1FFigBFA3gnqsLWi,2015,160,18,0.000488281,1,0,1,3.11E+08,paduaCryptoWall
13368K9rkNFpBgtXCj1FFigBFA3gnqsLWi,2015,232,144,0.261149176,1157,0,2,613695518,paduaCryptoWall
1337ZwsNxDRrcFvWXvpQLeTMLijaa4Wpf2,2016,242,16,0.25,1,0,1,2.50E+08,princetonLocky
133B5s7QppQeFWxV4feeCjDMMgRuCeKpEN,2016,78,0,0.5,1,0,1,5.00E+07,princetonLocky
133fgHEownRiVbq4kvKEU5pJ9vGWM8Wy2c,2017,164,24,0.00085034,1,0,2,4.00E+07,princetonCerber
133Goww4M9sBeMdiY4devtX42YGHjEgpg8,2017,34,74,0.000976563,1,0,2,1.00E+08,princetonCerber
133GZ124H3fLdhwjCvPwXigQiSoracR3Ap,2014,203,144,2.280356327,132,2,5,487999999,paduaCryptoWall
133GZ124H3fLdhwjCvPwXigQiSoracR3Ap,2014,202,12,2.625,5,0,3,326280000,paduaCryptoWall
133GZ124H3fLdhwjCvPwXigQiSoracR3Ap,2014,197,144,0.769004186,910,0,1,8.20E+07,paduaCryptoWall
133GZ124H3fLdhwjCvPwXigQiSoracR3Ap,2014,200,10,0.5,1,0,1,1.64E+08,paduaCryptoWall
133GZ124H3fLdhwjCvPwXigQiSoracR3Ap,2014,198,6,0.15625,2,0,1,8.20E+07,paduaCryptoWall
133GZ124H3fLdhwjCvPwXigQiSoracR3Ap,2014,199,48,1.501953125,3,0,2,156306906,paduaCryptoWall
133GZ124H3fLdhwjCvPwXigQiSoracR3Ap,2014,201,2,1,1,0,1,8.20E+07,paduaCryptoWall
133ri9BjMBt7g2dTZv9Aveo9Zmf8KxLJsr,2016,356,2,0.0625,1,0,2,1.00E+08,princetonCerber
133ubSHV1WPGFFiagJNbHZBXiXZzwpkAGg,2016,278,2,0.071428571,1,0,2,8.00E+07,princetonCerber
133WM8s818PFqpXybeKrG2X3ZvXQuLqc5h,2016,239,144,0.002166327,1151,0,1,1.20E+08,montrealCryptXXX
133YoVoKhUbfVMiSbmLQxVgA3dSXeoHD2R,2015,87,2,2,1,1,35,3839622560,montrealCryptoTorLocker2015
1347Bygw6inXKANxVsfyU4gDuDR1y4GnU5,2016,137,144,0.010353823,1703,0,2,1.20E+08,montrealCryptXXX
1347Bygw6inXKANxVsfyU4gDuDR1y4GnU5,2016,134,144,0.001948402,2346,0,2,1.20E+08,montrealCryptXXX
1347Bygw6inXKANxVsfyU4gDuDR1y4GnU5,2016,141,0,1,1,0,2,1.20E+08,montrealCryptXXX
1347twZ4BZDRGHxErmebHzYAi6oaL4uDB1,2016,168,144,0.008282684,5709,0,2,1.20E+08,montrealCryptXXX
1347twZ4BZDRGHxErmebHzYAi6oaL4uDB1,2016,161,6,0.0625,1,0,2,1.20E+08,montrealCryptXXX
1348XZhvWJ9ijN7gkUA4SYj4Q3MTBUskV6,2016,182,144,0.201361853,4475,0,1,1.20E+08,montrealCryptXXX
1348XZhvWJ9ijN7gkUA4SYj4Q3MTBUskV6,2016,165,0,0.5,1,0,2,1.20E+08,montrealCryptXXX
134c573zquAaYhWwYpF6e1Usz4D8QGpmLd,2016,278,86,7.45E-09,1,0,2,1.00E+08,princetonCerber
134DkJzUwVEPJLV61pFFCQckJPpb7rh16r,2016,312,4,0.25,1,0,2,8.00E+07,princetonCerber
134dKkFKScJsgwYATyAvVvojvYijZDvC1o,2017,128,8,0.008928571,1,0,2,8.00E+07,princetonCerber
134e7fnfz6ZjHtLSL2BfSfmrCNmXCT372n,2016,159,144,0.215509438,2619,0,2,1.20E+08,montrealCryptXXX
134e7fnfz6ZjHtLSL2BfSfmrCNmXCT372n,2016,147,64,0.000976563,1,0,2,1.20E+08,montrealCryptXXX
134gyNrUh9LY8U9fxpqVi2rV4EpE2AqeXa,2016,144,0,1,1,0,1,1.20E+08,montrealCryptXXX
134jzghYfsk2K2TaZcpsisLA52VGjPpKS6,2017,53,4,0.071428571,1,0,2,8.00E+07,princetonCerber
134NJM29kdxqr3udZvQEB145ZDtBp9tVEo,2014,83,8,0.025,1,0,1,150534400,paduaCryptoWall
134NnuzphmMw41Y58Ev4ETBxsFmeJDMh2d,2016,165,34,0.06640625,2,0,2,200050000,princetonCerber
134VoMhiEwfKC5EYGc9XCebD1rmLdRXrYV,2016,82,144,0.033019142,1918,1918,1,510000001,princetonLocky
134Xp6X5CmhWG3fXJpuw27E6NCRcmrsWKv,2017,240,24,0.00390625,1,0,2,3.20E+07,princetonCerber
134yxrSULb9QmiXJcLws5ewcBaRK6d21RL,2015,259,8,0.05,1,0,1,3.13E+08,paduaCryptoWall
134yxrSULb9QmiXJcLws5ewcBaRK6d21RL,2015,300,14,0.00390625,2,0,1,235833165,paduaCryptoWall
134ZT5x6hP8AjZwxnUT59NMbkqisJdMm2u,2016,246,4,0.0625,1,0,1,3.00E+08,princetonLocky
1351A8K3Ua6j8NAmFj44fTb4YiPGJmH4Jv,2016,90,0,0.5,1,0,1,1.00E+08,princetonLocky
1351CrofoYGX7RVJNhuwuHs8eQZPELCV27,2016,57,18,0.197916667,4,0,1,400100000,princetonLocky
1352iVbb5X1nxNGmyU5nTt9sTrSRd2Zgcr,2016,139,14,0.133928571,3,0,2,1.20E+08,montrealCryptXXX
135aFNhdY7QV2eDtBHiAaTFr4TDfv3cB8X,2016,287,4,1.458333333,10,0,2,78860000,princetonCerber
135DWjtfDCgTY6qtjQw9z7Lhq7YZraMbqn,2016,334,144,0.012928914,2160,0,2,84960000,princetonCerber
135HGvzVR5Ui4PtN7eH9HEYxtCFaawX2sG,2013,293,116,3.64E-12,1,0,2,2.10E+08,montrealCryptoLocker
135HGvzVR5Ui4PtN7eH9HEYxtCFaawX2sG,2013,255,2,0.5,1,0,2,1.00E+09,montrealCryptoLocker
135HGvzVR5Ui4PtN7eH9HEYxtCFaawX2sG,2013,312,8,0.375,2,0,2,1.70E+08,montrealCryptoLocker
135HGvzVR5Ui4PtN7eH9HEYxtCFaawX2sG,2013,325,104,0.611434575,52,0,3,471500000,montrealCryptoLocker
135HGvzVR5Ui4PtN7eH9HEYxtCFaawX2sG,2013,280,122,0.47223185,133,0,2,6.87E+08,montrealCryptoLocker
135HGvzVR5Ui4PtN7eH9HEYxtCFaawX2sG,2013,331,144,0.560764159,4731,2,5,245900000,montrealCryptoLocker
135HGvzVR5Ui4PtN7eH9HEYxtCFaawX2sG,2013,328,4,0.6,2,0,3,220400000,montrealCryptoLocker
135HGvzVR5Ui4PtN7eH9HEYxtCFaawX2sG,2013,292,58,7.45E-09,1,0,2,2.24E+08,montrealCryptoLocker
135HGvzVR5Ui4PtN7eH9HEYxtCFaawX2sG,2013,303,2,0.5,1,0,2,1.50E+09,montrealCryptoLocker
135HGvzVR5Ui4PtN7eH9HEYxtCFaawX2sG,2013,306,6,0.25,2,0,2,1.50E+08,montrealCryptoLocker
135HGvzVR5Ui4PtN7eH9HEYxtCFaawX2sG,2013,297,0,0.5,1,0,2,1.63E+08,montrealCryptoLocker
135HGvzVR5Ui4PtN7eH9HEYxtCFaawX2sG,2013,250,0,1,1,0,2,8.80E+07,montrealCryptoLocker
135HGvzVR5Ui4PtN7eH9HEYxtCFaawX2sG,2013,335,144,0.525585938,40,0,3,314300000,montrealCryptoLocker
